game_id,legion_id,team,unit_type,start_x,start_y,start_units,end_units,damage_dealt,damage_received,team_won
1,GREEN_1,GREEN,MAGE,2,-3,2,0,26.00,16.00,false
1,GREEN_2,GREEN,ARCHER,1,-2,3,0,25.00,28.00,false
1,GREEN_3,GREEN,GOLEM,1,-3,2,0,40.00,60.00,false
1,GREEN_4,GREEN,ASSASSIN,3,-2,3,0,8.00,24.00,false
1,GREEN_5,GREEN,GOBLIN,3,-3,1,0,2.00,8.00,false
1,BLUE_6,BLUE,GOBLIN,0,3,2,0,10.00,20.00,true
1,BLUE_7,BLUE,GOBLIN,-1,3,11,9,64.00,47.00,true
1,BLUE_8,BLUE,SCORPION_RIDER,-2,3,4,4,54.00,26.00,true
1,BLUE_9,BLUE,GOBLIN,0,2,1,0,8.00,8.00,true
2,GREEN_1,GREEN,SPIDER,1,-3,1,0,0.00,4.00,false
2,GREEN_2,GREEN,SPIDER,0,-3,7,0,64.00,36.00,false
2,GREEN_3,GREEN,SCORPION_RIDER,3,-3,4,0,104.00,80.00,false
2,GREEN_4,GREEN,SCORPION_RIDER,2,-3,2,0,38.00,52.00,false
2,GREEN_5,GREEN,GOBLIN,-1,-2,1,0,0.00,8.00,false
2,BLUE_6,BLUE,GARGOYLE,-3,2,2,0,11.00,32.00,true
2,BLUE_7,BLUE,GOLEM,-2,3,4,2,143.00,146.00,true
2,BLUE_8,BLUE,SPIDER,0,3,4,0,20.00,16.00,true
2,BLUE_9,BLUE,SPIDER,-3,3,2,0,4.00,8.00,true
2,BLUE_10,BLUE,SPIDER,-1,3,1,0,2.00,4.00,true
3,GREEN_1,GREEN,SCORPION_RIDER,0,-2,4,0,0.00,130.00,true
3,GREEN_2,GREEN,SCORPION_RIDER,0,-3,4,4,142.00,48.00,true
3,GREEN_3,GREEN,GOBLIN,2,-3,3,0,20.00,24.00,true
3,BLUE_4,BLUE,GOBLIN,-3,3,1,0,0.00,8.00,false
3,BLUE_5,BLUE,GOBLIN,-2,2,3,0,8.00,24.00,false
3,BLUE_6,BLUE,ARCHER,0,3,4,0,158.00,32.00,false
3,BLUE_7,BLUE,GARGOYLE,-3,2,4,0,27.00,64.00,false
3,BLUE_8,BLUE,GOLEM,-2,3,1,0,5.00,26.00,false
3,BLUE_9,BLUE,GOBLIN,-1,2,1,0,4.00,8.00,false
4,GREEN_1,GREEN,SPIDER,0,-3,8,0,20.00,38.00,false
4,GREEN_2,GREEN,SPIDER,3,-3,13,0,86.00,52.00,false
4,GREEN_3,GREEN,SCORPION_RIDER,1,-3,1,0,4.00,18.00,false
4,GREEN_4,GREEN,SPIDER,2,-3,1,0,2.00,4.00,false
4,BLUE_5,BLUE,SPIDER,1,2,15,9,88.00,44.00,true
4,BLUE_6,BLUE,GOLEM,-3,3,3,3,24.00,68.00,true
5,GREEN_1,GREEN,ASSASSIN,2,-3,5,0,0.00,40.00,false
5,GREEN_2,GREEN,ARCHER,1,-2,3,0,13.00,24.00,false
5,GREEN_3,GREEN,ARCHER,3,-3,3,0,15.00,24.00,false
5,GREEN_4,GREEN,GOLEM,0,-3,1,0,4.00,26.00,false
5,BLUE_5,BLUE,ARCHER,0,2,10,9,102.00,28.00,true
5,BLUE_6,BLUE,SPIDER,-2,3,8,7,12.00,4.00,true
6,GREEN_1,GREEN,GARGOYLE,3,-3,1,0,14.00,16.00,true
6,GREEN_2,GREEN,GOLEM,-1,-2,1,1,0.00,0.00,true
6,GREEN_3,GREEN,SPIDER,3,-2,3,0,6.00,12.00,true
6,GREEN_4,GREEN,GARGOYLE,0,-2,3,3,14.00,0.00,true
6,GREEN_5,GREEN,ARCHER,0,-3,4,4,104.00,0.00,true
6,GREEN_6,GREEN,MAGE,1,-3,1,0,8.00,8.00,true
6,BLUE_7,BLUE,GARGOYLE,-1,3,5,0,0.00,80.00,false
6,BLUE_8,BLUE,GOBLIN,0,3,2,0,16.00,26.00,false
6,BLUE_9,BLUE,SPIDER,-3,3,6,0,0.00,24.00,false
6,BLUE_10,BLUE,MAGE,0,2,1,0,20.00,8.00,false
6,BLUE_11,BLUE,ASSASSIN,-2,3,1,0,0.00,8.00,false
7,GREEN_1,GREEN,SCORPION_RIDER,0,-2,5,0,32.00,90.00,false
7,GREEN_2,GREEN,MAGE,3,-3,3,0,24.00,24.00,false
7,GREEN_3,GREEN,SCORPION_RIDER,1,-3,1,0,0.00,20.00,false
7,GREEN_4,GREEN,GOBLIN,2,-2,2,0,12.00,16.00,false
7,BLUE_5,BLUE,MAGE,-2,2,5,0,26.00,40.00,true
7,BLUE_6,BLUE,ARCHER,-3,3,1,0,14.00,8.00,true
7,BLUE_7,BLUE,ARCHER,-3,2,7,6,110.00,20.00,true
8,GREEN_1,GREEN,GOLEM,0,-2,2,2,38.00,31.00,true
8,GREEN_2,GREEN,MAGE,3,-2,6,6,178.00,0.00,true
8,GREEN_3,GREEN,ASSASSIN,2,-3,1,0,0.00,8.00,true
8,GREEN_4,GREEN,SPIDER,1,-2,1,0,2.00,4.00,true
8,GREEN_5,GREEN,GOBLIN,0,-3,1,0,0.00,8.00,true
8,BLUE_6,BLUE,SCORPION_RIDER,0,2,5,0,8.00,178.00,false
8,BLUE_7,BLUE,MAGE,0,3,5,0,43.00,40.00,false
9,GREEN_1,GREEN,GOLEM,1,-3,1,0,2.00,26.00,true
9,GREEN_2,GREEN,SCORPION_RIDER,2,-3,3,2,80.00,102.00,true
9,GREEN_3,GREEN,MAGE,3,-3,5,5,56.00,0.00,true
