game_id,map_size,budget,map_seed,combat_seed,team_turns,elapsed_ms,winner,timed_out,survivors_green,survivors_blue,green_legions,blue_legions,green_draft,blue_draft
1,4,125,42,56967,18,131,GREEN,false,13,0,5,5,GOBLIN:6;GOLEM:4;MAGE:9;SPIDER:1,ASSASSIN:8;GOBLIN:6;SCORPION_RIDER:6;SPIDER:1
2,4,125,7961,49588,41,91,BLUE,false,0,4,5,5,ASSASSIN:4;GOBLIN:1;GOLEM:3;SCORPION_RIDER:8,ASSASSIN:4;MAGE:4;SCORPION_RIDER:3;SPIDER:15
3,4,125,15880,57509,17,64,BLUE,false,0,7,4,7,SCORPION_RIDER:5;SPIDER:28,ARCHER:5;GARGOYLE:6;GOBLIN:3;GOLEM:4;SCORPION_RIDER:1
4,4,125,23799,33370,44,228,GREEN,false,12,0,8,8,GARGOYLE:3;GOBLIN:12;GOLEM:2;MAGE:6;SPIDER:2,ASSASSIN:2;GARGOYLE:3;GOBLIN:16;SCORPION_RIDER:1;SPIDER:11
5,4,125,31718,42315,9,59,BLUE,false,0,22,5,4,ASSASSIN:10;GOBLIN:1;SCORPION_RIDER:4;SPIDER:6,ARCHER:19;ASSASSIN:4
6,4,125,39637,17528,52,120,BLUE,false,0,6,6,4,GOBLIN:10;GOLEM:3;MAGE:2;SCORPION_RIDER:6;SPIDER:1,ASSASSIN:2;GOLEM:4;MAGE:10
7,4,125,47556,26473,16,66,GREEN,false,13,0,5,5,ASSASSIN:2;GOBLIN:13;GOLEM:3;SPIDER:14,ARCHER:1;ASSASSIN:6;GOBLIN:11;SPIDER:15
8,4,125,55475,1566,18,98,GREEN,false,13,0,6,6,ARCHER:12;ASSASSIN:3;GOBLIN:4;SCORPION_RIDER:3;SPIDER:2,ARCHER:3;GARGOYLE:8;MAGE:3;SPIDER:11
9,4,125,63394,10511,20,188,GREEN,false,13,0,7,7,ARCHER:7;GARGOYLE:3;SCORPION_RIDER:8;SPIDER:1,GARGOYLE:5;MAGE:12;SPIDER:2
10,4,125,71313,116796,24,117,GREEN,false,9,0,7,4,GARGOYLE:1;GOBLIN:5;GOLEM:3;MAGE:4;SCORPION_RIDER:5;SPIDER:1,ASSASSIN:4;MAGE:7;SCORPION_RIDER:6
11,4,125,79232,125741,16,93,GREEN,false,19,0,4,6,ARCHER:10;GOBLIN:12;GOLEM:1;MAGE:4,GARGOYLE:10;GOBLIN:10;MAGE:3;SPIDER:1
12,4,125,87151,101058,201,804,,true,7,7,5,6,ARCHER:8;GARGOYLE:4;GOLEM:2;MAGE:5,ARCHER:1;GARGOYLE:3;MAGE:5;SCORPION_RIDER:8
13,4,125,95070,110067,28,218,GREEN,false,17,0,6,5,ARCHER:9;ASSASSIN:1;GARGOYLE:6;GOBLIN:9;SPIDER:1,GARGOYLE:5;MAGE:4;SCORPION_RIDER:7;SPIDER:2
14,4,125,102989,85216,15,119,BLUE,false,0,23,6,7,GARGOYLE:6;GOLEM:3;SCORPION_RIDER:2;SPIDER:12,ARCHER:7;ASSASSIN:1;GOBLIN:2;SCORPION_RIDER:5;SPIDER:12
15,4,125,110908,94097,24,66,GREEN,false,4,0,4,5,ARCHER:7;ASSASSIN:6;SCORPION_RIDER:6,ASSASSIN:10;GOBLIN:5;SCORPION_RIDER:4;SPIDER:2
16,4,125,118827,69254,14,90,GREEN,false,16,0,7,5,ARCHER:9;ASSASSIN:1;GOBLIN:3;GOLEM:4;MAGE:3;SPIDER:1,ASSASSIN:9;GOLEM:4;SCORPION_RIDER:2;SPIDER:2
17,4,125,126746,78263,28,148,GREEN,false,14,0,7,7,ASSASSIN:4;GOBLIN:12;MAGE:6;SCORPION_RIDER:1;SPIDER:3,ARCHER:7;GARGOYLE:1;GOBLIN:1;GOLEM:3;MAGE:2;SPIDER:12
18,4,125,134665,184484,201,686,,true,8,12,6,5,ASSASSIN:8;GARGOYLE:2;GOLEM:3;MAGE:1;SCORPION_RIDER:2,ASSASSIN:1;GOBLIN:2;SCORPION_RIDER:14
19,4,125,142584,193109,26,130,GREEN,false,6,0,7,6,ARCHER:9;ASSASSIN:3;GARGOYLE:1;GOLEM:1;SCORPION_RIDER:1;SPIDER:11,ARCHER:4;ASSASSIN:7;GARGOYLE:8
20,4,125,150503,169290,20,103,GREEN,false,30,0,5,6,ARCHER:1;GOBLIN:9;SCORPION_RIDER:5;SPIDER:17,GARGOYLE:10;GOLEM:2;SCORPION_RIDER:4;SPIDER:1
21,4,125,158422,177275,23,175,BLUE,false,0,13,7,4,ARCHER:4;GOBLIN:7;GOLEM:4;SCORPION_RIDER:5;SPIDER:1,GOLEM:2;MAGE:8;SCORPION_RIDER:6
22,4,125,166341,153448,16,84,GREEN,false,22,0,6,5,ARCHER:10;ASSASSIN:2;GARGOYLE:1;GOBLIN:1;SCORPION_RIDER:2;SPIDER:11,ARCHER:1;GARGOYLE:8;SPIDER:21
23,4,125,174260,161305,26,112,BLUE,false,0,14,6,6,ARCHER:3;ASSASSIN:2;GARGOYLE:5;GOLEM:2;MAGE:1;SCORPION_RIDER:4,GOBLIN:6;MAGE:2;SPIDER:31
24,4,125,182179,137486,26,81,GREEN,false,4,0,5,7,ASSASSIN:4;GARGOYLE:5;GOLEM:3;SCORPION_RIDER:4,ASSASSIN:3;GOBLIN:7;MAGE:5;SCORPION_RIDER:2;SPIDER:10
25,4,125,190098,145471,20,96,GREEN,false,13,0,5,8,ASSASSIN:5;GOLEM:1;SCORPION_RIDER:4;SPIDER:16,ASSASSIN:5;GOBLIN:1;GOLEM:5;SPIDER:12
26,4,125,198017,252716,21,107,BLUE,false,0,18,6,7,ASSASSIN:2;GARGOYLE:6;GOLEM:5;SCORPION_RIDER:1;SPIDER:3,ARCHER:6;ASSASSIN:3;GOBLIN:2;GOLEM:1;SCORPION_RIDER:5;SPIDER:6
27,4,125,205936,260829,18,108,GREEN,false,10,0,6,9,ASSASSIN:4;GARGOYLE:3;GOLEM:1;MAGE:6;SPIDER:8,ASSASSIN:3;GOBLIN:1;GOLEM:5;SPIDER:17
28,4,125,213855,237042,12,67,GREEN,false,13,0,6,4,ARCHER:6;ASSASSIN:3;GARGOYLE:1;MAGE:5;SCORPION_RIDER:4,ASSASSIN:5;GOLEM:4;SCORPION_RIDER:6
29,4,125,221774,244963,16,100,GREEN,false,14,0,5,7,ARCHER:11;ASSASSIN:4;GOLEM:3;SPIDER:4,ARCHER:3;GARGOYLE:2;GOLEM:8;MAGE:1;SCORPION_RIDER:1
30,4,125,229693,221072,201,448,,true,3,11,10,5,ARCHER:3;GARGOYLE:1;GOBLIN:13;GOLEM:5;MAGE:1;SPIDER:2,GARGOYLE:5;GOBLIN:2;MAGE:12
31,4,125,237612,228993,27,224,BLUE,false,0,13,6,8,ASSASSIN:1;GARGOYLE:12;GOBLIN:11,ARCHER:3;GOLEM:2;MAGE:4;SCORPION_RIDER:6;SPIDER:4
32,4,125,245531,221622,45,135,BLUE,false,0,18,7,6,ARCHER:1;GARGOYLE:11;GOBLIN:1;SCORPION_RIDER:2;SPIDER:8,ASSASSIN:1;GARGOYLE:5;GOBLIN:1;MAGE:3;SCORPION_RIDER:2;SPIDER:14
33,4,125,253450,196775,17,175,BLUE,false,0,16,7,7,ARCHER:2;GARGOYLE:2;GOBLIN:15;MAGE:5;SPIDER:7,ARCHER:9;ASSASSIN:3;GOBLIN:12;SPIDER:7
34,4,125,261369,205396,60,135,GREEN,false,2,0,6,6,ASSASSIN:8;GOLEM:4;MAGE:1;SCORPION_RIDER:2;SPIDER:2,ASSASSIN:10;SCORPION_RIDER:4;SPIDER:7
35,4,125,269288,312645,29,440,BLUE,false,0,1,7,8,ARCHER:3;GOBLIN:18;MAGE:6;SPIDER:4,GOBLIN:10;GOLEM:1;MAGE:8;SCORPION_RIDER:1;SPIDER:7
36,4,125,277207,320634,24,104,BLUE,false,0,9,6,4,ARCHER:7;GOBLIN:13;GOLEM:1;SCORPION_RIDER:5,ARCHER:12;ASSASSIN:2;GARGOYLE:5;SPIDER:5
37,4,125,285126,296811,28,275,BLUE,false,0,12,6,6,ARCHER:1;GOBLIN:4;GOLEM:5;SCORPION_RIDER:2;SPIDER:14,ASSASSIN:1;GARGOYLE:6;GOBLIN:11;SCORPION_RIDER:5;SPIDER:1
38,4,125,293045,304664,14,57,GREEN,false,18,0,4,6,ARCHER:9;GARGOYLE:6;GOBLIN:6;GOLEM:2,ASSASSIN:2;GOBLIN:12;GOLEM:3;SCORPION_RIDER:5;SPIDER:1
39,4,125,300964,280841,201,201,,true,4,5,8,4,GOBLIN:7;GOLEM:6;MAGE:2;SCORPION_RIDER:3;SPIDER:2,ARCHER:6;ASSASSIN:8;GARGOYLE:4;GOBLIN:3
40,4,125,308883,288830,44,227,BLUE,false,0,5,6,8,GARGOYLE:2;GOBLIN:3;GOLEM:4;SCORPION_RIDER:4;SPIDER:10,ARCHER:3;ASSASSIN:5;GARGOYLE:3;GOBLIN:7;GOLEM:3;SPIDER:1
41,4,125,316802,265007,9,61,GREEN,false,25,0,5,4,ARCHER:12;GOBLIN:2;GOLEM:1;MAGE:3;SPIDER:9,ARCHER:1;ASSASSIN:13;GARGOYLE:4
42,4,125,324721,273116,10,75,BLUE,false,0,21,8,4,ASSASSIN:3;GARGOYLE:5;GOBLIN:8;GOLEM:1;SPIDER:11,ARCHER:12;ASSASSIN:4;MAGE:1;SPIDER:10
43,4,125,332640,380365,18,108,GREEN,false,17,0,7,5,ARCHER:10;ASSASSIN:1;GOBLIN:3;SCORPION_RIDER:7;SPIDER:1,ARCHER:4;GARGOYLE:7;MAGE:8
44,4,125,340559,388322,14,112,GREEN,false,11,0,7,4,ARCHER:2;GARGOYLE:1;GOBLIN:12;MAGE:6;SPIDER:10,ASSASSIN:8;MAGE:8;SCORPION_RIDER:1;SPIDER:1
45,4,125,348478,364435,26,162,GREEN,false,14,0,9,7,ARCHER:5;GARGOYLE:1;GOLEM:2;MAGE:5;SCORPION_RIDER:2;SPIDER:7,GARGOYLE:5;GOBLIN:1;MAGE:4;SCORPION_RIDER:4;SPIDER:9
46,4,125,356397,372352,201,312,,true,7,8,6,7,GOBLIN:2;GOLEM:4;MAGE:3;SCORPION_RIDER:3;SPIDER:11,ARCHER:4;GOBLIN:4;GOLEM:2;MAGE:4;SPIDER:15
47,4,125,364316,348593,17,75,BLUE,false,0,13,6,5,ARCHER:4;ASSASSIN:10;GOLEM:3;SPIDER:1,ARCHER:10;ASSASSIN:6;GARGOYLE:1;GOBLIN:8
48,4,125,372235,356518,201,188,,true,6,3,6,9,ASSASSIN:7;GARGOYLE:2;GOBLIN:4;GOLEM:4;SCORPION_RIDER:1,ASSASSIN:4;GARGOYLE:1;GOBLIN:2;GOLEM:6;SCORPION_RIDER:1;SPIDER:5
49,4,125,380154,332375,46,133,GREEN,false,11,0,8,7,ASSASSIN:3;GOBLIN:9;GOLEM:4;SCORPION_RIDER:3;SPIDER:4,GARGOYLE:6;GOBLIN:8;GOLEM:2;MAGE:2;SPIDER:8
50,4,125,388073,341316,34,111,GREEN,false,11,0,6,5,GARGOYLE:5;GOLEM:2;MAGE:8;SCORPION_RIDER:1;SPIDER:2,ASSASSIN:1;GOLEM:1;MAGE:6;SCORPION_RIDER:8
51,4,125,395992,447605,19,135,BLUE,false,0,19,5,7,GARGOYLE:4;GOBLIN:15;GOLEM:4;SPIDER:4,ARCHER:6;GARGOYLE:2;GOBLIN:9;GOLEM:1;MAGE:6
52,4,125,403911,456554,10,90,BLUE,false,0,18,6,4,ARCHER:11;GOBLIN:10;GOLEM:1;SPIDER:10,ARCHER:12;GOBLIN:4;GOLEM:2;SCORPION_RIDER:4
53,4,125,411830,431643,18,99,GREEN,false,17,0,5,7,GOBLIN:10;MAGE:12;SPIDER:3,ASSASSIN:1;GOBLIN:16;GOLEM:3;MAGE:3;SPIDER:6
54,4,125,419749,440584,31,165,BLUE,false,0,21,6,5,GARGOYLE:8;GOBLIN:10;GOLEM:3;SPIDER:3,ARCHER:7;GARGOYLE:2;GOBLIN:8;GOLEM:5
55,4,125,427668,415801,17,93,BLUE,false,0,12,4,8,ARCHER:1;ASSASSIN:14;GARGOYLE:3,ARCHER:1;GARGOYLE:1;GOBLIN:5;GOLEM:6;MAGE:2;SCORPION_RIDER:3
56,4,125,435587,424750,33,199,BLUE,false,0,23,5,8,ASSASSIN:10;GARGOYLE:2;GOLEM:4,ARCHER:5;ASSASSIN:2;GOBLIN:1;GOLEM:2;MAGE:3;SPIDER:14
57,4,125,443506,400095,20,147,GREEN,false,20,0,6,6,ARCHER:1;GARGOYLE:6;GOBLIN:13;MAGE:2;SCORPION_RIDER:3,ARCHER:7;ASSASSIN:7;GOLEM:2;SCORPION_RIDER:1;SPIDER:4
58,4,125,451425,409036,13,86,BLUE,false,0,20,6,5,ASSASSIN:2;GARGOYLE:6;GOBLIN:11;GOLEM:1;SCORPION_RIDER:3,ARCHER:12;GARGOYLE:3;SCORPION_RIDER:4;SPIDER:4
59,4,125,459344,515325,16,85,GREEN,false,17,0,4,6,GOBLIN:9;MAGE:14,ARCHER:5;GARGOYLE:4;GOBLIN:1;GOLEM:4;MAGE:4
60,4,125,467263,524178,35,135,BLUE,false,0,9,6,4,ARCHER:3;GOBLIN:10;GOLEM:4;SCORPION_RIDER:5,ASSASSIN:3;GOLEM:4;MAGE:9
61,4,125,475182,499331,60,126,GREEN,false,11,0,6,6,GARGOYLE:1;GOBLIN:5;GOLEM:6;SCORPION_RIDER:4;SPIDER:3,ASSASSIN:1;GARGOYLE:6;GOLEM:1;SCORPION_RIDER:1;SPIDER:19
62,4,125,483101,491952,25,268,BLUE,false,0,8,6,9,ASSASSIN:2;GOBLIN:13;SPIDER:24,ARCHER:4;ASSASSIN:4;GOBLIN:8;GOLEM:1;MAGE:6
63,4,125,491020,499873,11,79,BLUE,false,0,19,6,5,ARCHER:4;ASSASSIN:15,ARCHER:1;GOBLIN:1;MAGE:11;SPIDER:13
64,4,125,498939,475734,28,165,GREEN,false,8,0,5,8,ARCHER:2;MAGE:8;SCORPION_RIDER:1;SPIDER:17,ARCHER:1;GOBLIN:9;GOLEM:4;SPIDER:17
65,4,125,506858,484679,11,54,GREEN,false,11,0,4,6,ARCHER:7;GARGOYLE:1;MAGE:7;SPIDER:11,ARCHER:1;ASSASSIN:4;GOBLIN:1;GOLEM:4;MAGE:1;SCORPION_RIDER:5
66,4,125,514777,459892,34,118,BLUE,false,0,9,5,6,ASSASSIN:7;GARGOYLE:5;GOBLIN:1;SPIDER:12,ASSASSIN:6;GOBLIN:11;MAGE:2;SPIDER:12
