game_id,pair_index,mirror_index,a_is_green,brain_a,brain_b,green_brain,blue_brain,map_size,budget,map_seed,combat_seed,team_turns,elapsed_ms,winner,timed_out,survivors_green,survivors_blue,green_legions,blue_legions,green_draft,blue_draft
1,0,0,true,,,utility,cascade,3,75,332598042,332649911,8,0,GREEN,false,10,0,2,2,GOLEM:3;SPIDER:15,MAGE:7;SCORPION_RIDER:3
2,0,0,true,,,cascade,utility,3,75,332598042,332649911,10,0,GREEN,false,15,0,2,2,GOLEM:3;SPIDER:15,MAGE:7;SCORPION_RIDER:3
3,0,0,true,,,utility,cascade,3,75,332605961,332657828,15,0,BLUE,false,0,5,3,3,GOBLIN:12;GOLEM:1;MAGE:4,ARCHER:6;SPIDER:13
4,0,0,true,,,cascade,utility,3,75,332605961,332657828,13,0,BLUE,false,0,8,3,3,GOBLIN:12;GOLEM:1;MAGE:4,ARCHER:6;SPIDER:13
5,0,0,true,,,utility,cascade,3,75,340517042,340475423,6,0,GREEN,false,15,0,3,3,GOBLIN:1;SCORPION_RIDER:6;SPIDER:8,ARCHER:8;GOBLIN:2;MAGE:3
6,0,0,true,,,cascade,utility,3,75,340517042,340475423,9,0,BLUE,false,0,7,3,3,GOBLIN:1;SCORPION_RIDER:6;SPIDER:8,ARCHER:8;GOBLIN:2;MAGE:3
7,0,0,true,,,utility,cascade,3,75,340524961,340467980,21,0,GREEN,false,3,0,3,3,GARGOYLE:10;SPIDER:1,GARGOYLE:3;SCORPION_RIDER:6;SPIDER:2
8,0,0,true,,,cascade,utility,3,75,340524961,340467980,20,0,GREEN,false,8,0,3,3,GARGOYLE:10;SPIDER:1,GARGOYLE:3;SCORPION_RIDER:6;SPIDER:2
9,0,0,true,,,utility,cascade,3,75,348436042,348416231,12,0,GREEN,false,6,0,2,3,MAGE:5;SCORPION_RIDER:5,ASSASSIN:1;MAGE:4;SPIDER:13
10,0,0,true,,,cascade,utility,3,75,348436042,348416231,10,0,GREEN,false,8,0,2,3,MAGE:5;SCORPION_RIDER:5,ASSASSIN:1;MAGE:4;SPIDER:13
11,0,0,true,,,utility,cascade,3,75,348443961,348392340,4,0,GREEN,false,12,0,3,2,ARCHER:12;GOBLIN:1,SPIDER:25
12,0,0,true,,,cascade,utility,3,75,348443961,348392340,8,0,GREEN,false,8,0,3,2,ARCHER:12;GOBLIN:1,SPIDER:25
13,0,0,true,,,utility,cascade,3,75,356355042,356341071,9,0,BLUE,false,0,10,3,3,MAGE:4;SPIDER:15,GOBLIN:15;MAGE:4
14,0,0,true,,,cascade,utility,3,75,356355042,356341071,7,0,BLUE,false,0,17,3,3,MAGE:4;SPIDER:15,GOBLIN:15;MAGE:4
15,0,0,true,,,utility,cascade,3,75,356362961,356349052,6,0,GREEN,false,12,0,3,3,GOBLIN:7;GOLEM:4;MAGE:2,GOBLIN:6;MAGE:8
16,0,0,true,,,cascade,utility,3,75,356362961,356349052,8,0,GREEN,false,9,0,3,3,GOBLIN:7;GOLEM:4;MAGE:2,GOBLIN:6;MAGE:8
17,0,0,true,,,utility,cascade,3,75,364274042,364298199,19,0,GREEN,false,3,0,3,4,GARGOYLE:3;SCORPION_RIDER:6;SPIDER:2,GOLEM:4;SCORPION_RIDER:1;SPIDER:9
18,0,0,true,,,cascade,utility,3,75,364274042,364298199,16,0,GREEN,false,4,0,3,4,GARGOYLE:3;SCORPION_RIDER:6;SPIDER:2,GOLEM:4;SCORPION_RIDER:1;SPIDER:9
19,0,0,true,,,utility,cascade,3,75,364281961,364273348,38,0,GREEN,false,5,0,2,3,GARGOYLE:5;GOLEM:4,ARCHER:3;SCORPION_RIDER:5;SPIDER:5
20,0,0,true,,,cascade,utility,3,75,364281961,364273348,16,0,GREEN,false,7,0,2,3,GARGOYLE:5;GOLEM:4,ARCHER:3;SCORPION_RIDER:5;SPIDER:5
21,0,0,true,,,utility,cascade,3,75,372193042,372238783,9,0,BLUE,false,0,15,3,3,ASSASSIN:7;GOBLIN:1;MAGE:3,SPIDER:25
22,0,0,true,,,cascade,utility,3,75,372193042,372238783,7,0,BLUE,false,0,14,3,3,ASSASSIN:7;GOBLIN:1;MAGE:3,SPIDER:25
23,0,0,true,,,utility,cascade,3,75,372200961,372213932,23,0,GREEN,false,5,0,2,3,GARGOYLE:6;GOBLIN:11,ARCHER:7;GOBLIN:1;GOLEM:3
24,0,0,true,,,cascade,utility,3,75,372200961,372213932,18,0,GREEN,false,6,0,2,3,GARGOYLE:6;GOBLIN:11,ARCHER:7;GOBLIN:1;GOLEM:3
25,0,0,true,,,utility,cascade,3,75,380112042,380162567,7,0,BLUE,false,0,9,2,2,MAGE:7;SCORPION_RIDER:3,ASSASSIN:8;GOBLIN:6
26,0,0,true,,,cascade,utility,3,75,380112042,380162567,7,0,BLUE,false,0,5,2,2,MAGE:7;SCORPION_RIDER:3,ASSASSIN:8;GOBLIN:6
27,0,0,true,,,utility,cascade,3,75,380119961,380171572,7,0,BLUE,false,0,11,3,3,MAGE:10;SPIDER:1,GARGOYLE:3;GOBLIN:2;SCORPION_RIDER:6
28,0,0,true,,,cascade,utility,3,75,380119961,380171572,13,0,BLUE,false,0,7,3,3,MAGE:10;SPIDER:1,GARGOYLE:3;GOBLIN:2;SCORPION_RIDER:6
29,0,0,true,,,utility,utility,3,75,388031042,387988719,7,0,BLUE,false,0,13,2,3,ASSASSIN:6;SCORPION_RIDER:4,GARGOYLE:6;GOBLIN:11
30,0,0,true,,,utility,utility,3,75,388031042,387988719,7,0,BLUE,false,0,13,2,3,ASSASSIN:6;SCORPION_RIDER:4,GARGOYLE:6;GOBLIN:11
31,0,0,true,,,utility,utility,3,75,388038961,388095900,17,0,,false,12,6,3,3,ARCHER:12;SPIDER:1,GARGOYLE:2;MAGE:7;SPIDER:4
32,0,0,true,,,utility,utility,3,75,388038961,388095900,17,0,,false,12,6,3,3,ARCHER:12;SPIDER:1,GARGOYLE:2;MAGE:7;SPIDER:4
33,0,0,true,,,utility,cascade,3,75,332598042,332649911,8,0,GREEN,false,10,0,2,2,GOLEM:3;SPIDER:15,MAGE:7;SCORPION_RIDER:3
34,0,0,true,,,cascade,utility,3,75,332598042,332649911,10,0,GREEN,false,16,0,2,2,GOLEM:3;SPIDER:15,MAGE:7;SCORPION_RIDER:3
35,0,0,true,,,utility,cascade,3,75,332605961,332657828,15,0,BLUE,false,0,5,3,3,GOBLIN:12;GOLEM:1;MAGE:4,ARCHER:6;SPIDER:13
36,0,0,true,,,cascade,utility,3,75,332605961,332657828,13,0,BLUE,false,0,8,3,3,GOBLIN:12;GOLEM:1;MAGE:4,ARCHER:6;SPIDER:13
37,0,0,true,,,utility,utility,3,75,601844042,601864167,22,0,GREEN,false,4,0,3,3,GARGOYLE:10;SPIDER:1,MAGE:4;SCORPION_RIDER:5;SPIDER:2
38,0,0,true,,,utility,utility,3,75,601844042,601864167,24,0,GREEN,false,4,0,3,3,GARGOYLE:10;SPIDER:1,MAGE:4;SCORPION_RIDER:5;SPIDER:2
39,0,0,true,,,utility,utility,3,75,601851961,601839252,31,0,BLUE,false,0,7,2,3,ASSASSIN:4;SPIDER:15,ARCHER:1;ASSASSIN:3;SCORPION_RIDER:6
40,0,0,true,,,utility,utility,3,75,601851961,601839252,23,0,BLUE,false,0,7,2,3,ASSASSIN:4;SPIDER:15,ARCHER:1;ASSASSIN:3;SCORPION_RIDER:6
41,0,0,true,,,utility,utility,3,75,736467042,736446159,23,0,,false,15,12,3,3,ARCHER:6;GOBLIN:13,ARCHER:5;MAGE:1;SPIDER:12
42,0,0,true,,,utility,utility,3,75,736467042,736446159,23,0,,false,15,12,3,3,ARCHER:6;GOBLIN:13,ARCHER:5;MAGE:1;SPIDER:12
43,0,0,true,,,utility,utility,3,75,736474961,736455164,22,0,,false,10,9,3,3,GOBLIN:8;SPIDER:17,ARCHER:4;GARGOYLE:6;GOBLIN:3
44,0,0,true,,,utility,utility,3,75,736474961,736455164,22,0,,false,10,9,3,3,GOBLIN:8;SPIDER:17,ARCHER:4;GARGOYLE:6;GOBLIN:3
45,0,0,true,,,utility,utility,3,75,79522598042,79522583095,10,0,GREEN,false,7,0,3,3,GARGOYLE:5;SCORPION_RIDER:4;SPIDER:2,ASSASSIN:4;SPIDER:15
46,0,0,true,,,utility,utility,3,75,79522598042,79522583095,10,0,GREEN,false,7,0,3,3,GARGOYLE:5;SCORPION_RIDER:4;SPIDER:2,ASSASSIN:4;SPIDER:15
47,0,0,true,,,utility,utility,3,75,79522605961,79522592036,10,0,GREEN,false,5,0,3,3,ARCHER:8;GOBLIN:2;MAGE:3,ARCHER:1;SCORPION_RIDER:3;SPIDER:15
48,0,0,true,,,utility,utility,3,75,79522605961,79522592036,10,0,GREEN,false,5,0,3,3,ARCHER:8;GOBLIN:2;MAGE:3,ARCHER:1;SCORPION_RIDER:3;SPIDER:15
49,0,0,true,,,utility,utility,3,75,79530517042,79530540191,21,0,BLUE,false,0,4,3,3,ARCHER:7;GARGOYLE:4;GOBLIN:1,GOBLIN:10;GOLEM:4;SPIDER:1
50,0,0,true,,,utility,utility,3,75,79530517042,79530540191,28,0,GREEN,false,7,0,3,3,ARCHER:7;GARGOYLE:4;GOBLIN:1,GOBLIN:10;GOLEM:4;SPIDER:1
51,0,0,true,,,utility,utility,3,75,79530524961,79530516364,14,0,,false,9,11,3,3,ASSASSIN:1;GOLEM:1;MAGE:8,GOBLIN:1;MAGE:10
52,0,0,true,,,utility,utility,3,75,79530524961,79530516364,14,0,GREEN,false,1,0,3,3,ASSASSIN:1;GOLEM:1;MAGE:8,GOBLIN:1;MAGE:10
53,0,0,true,,,utility,cascade,3,75,79538436042,79538481511,13,0,BLUE,false,0,4,3,3,ARCHER:6;GARGOYLE:5;GOBLIN:1,GOBLIN:1;SCORPION_RIDER:6;SPIDER:8
54,0,0,true,,,cascade,utility,3,75,79538436042,79538481511,12,0,GREEN,false,5,0,3,3,ARCHER:6;GARGOYLE:5;GOBLIN:1,GOBLIN:1;SCORPION_RIDER:6;SPIDER:8
55,0,0,true,,,utility,cascade,3,75,79538443961,79538456596,15,0,BLUE,false,0,6,2,2,ASSASSIN:5;GOLEM:4,GARGOYLE:5;GOLEM:4
56,0,0,true,,,cascade,utility,3,75,79538443961,79538456596,16,0,BLUE,false,0,4,2,2,ASSASSIN:5;GOLEM:4,GARGOYLE:5;GOLEM:4
57,0,0,true,,,utility,cascade,3,75,79546355042,79546405839,14,0,GREEN,false,5,0,3,2,GOLEM:1;MAGE:8;SPIDER:3,MAGE:7;SPIDER:8
58,0,0,true,,,cascade,utility,3,75,79546355042,79546405839,7,0,GREEN,false,6,0,3,2,GOLEM:1;MAGE:8;SPIDER:3,MAGE:7;SPIDER:8
59,0,0,true,,,utility,cascade,3,75,79546362961,79546413820,10,0,GREEN,false,3,0,3,3,ARCHER:7;GOLEM:3;SPIDER:1,ARCHER:8;GARGOYLE:3;GOBLIN:2
60,0,0,true,,,cascade,utility,3,75,79546362961,79546413820,9,0,BLUE,false,0,2,3,3,ARCHER:7;GOLEM:3;SPIDER:1,ARCHER:8;GARGOYLE:3;GOBLIN:2
61,0,0,true,,,utility,utility,3,75,79554274042,79554231383,14,0,GREEN,false,4,0,3,3,ARCHER:12;SPIDER:1,GARGOYLE:5;GOBLIN:13
62,0,0,true,,,utility,utility,3,75,79554274042,79554231383,14,0,GREEN,false,4,0,3,3,ARCHER:12;SPIDER:1,GARGOYLE:5;GOBLIN:13
63,0,0,true,,,utility,utility,3,75,79554281961,79554338628,30,0,,false,11,11,3,3,GOBLIN:1;SCORPION_RIDER:5;SPIDER:10,GARGOYLE:3;MAGE:7;SPIDER:1
64,0,0,true,,,utility,utility,3,75,79554281961,79554338628,24,0,,false,11,11,3,3,GOBLIN:1;SCORPION_RIDER:5;SPIDER:10,GARGOYLE:3;MAGE:7;SPIDER:1
65,0,0,true,,,utility,utility,3,75,79562193042,79562171967,15,0,BLUE,false,0,5,3,3,GARGOYLE:6;GOBLIN:1;MAGE:4,ARCHER:6;GARGOYLE:5;SPIDER:1
66,0,0,true,,,utility,utility,3,75,79562193042,79562171967,15,0,BLUE,false,0,5,3,3,GARGOYLE:6;GOBLIN:1;MAGE:4,ARCHER:6;GARGOYLE:5;SPIDER:1
67,0,0,true,,,utility,utility,3,75,79562200961,79562148140,15,0,,false,12,14,3,3,ARCHER:7;GARGOYLE:4;GOBLIN:1,GOBLIN:10;GOLEM:4;SPIDER:1
68,0,0,true,,,utility,utility,3,75,79562200961,79562148140,15,0,,false,12,14,3,3,ARCHER:7;GARGOYLE:4;GOBLIN:1,GOBLIN:10;GOLEM:4;SPIDER:1
69,0,0,true,,,utility,utility,3,75,79570112042,79570096263,51,0,,false,13,5,3,4,GOBLIN:13;SPIDER:12,ARCHER:6;GARGOYLE:5;GOBLIN:1
70,0,0,true,,,utility,utility,3,75,79570112042,79570096263,51,0,,false,13,5,3,4,GOBLIN:13;SPIDER:12,ARCHER:6;GARGOYLE:5;GOBLIN:1
71,0,0,true,,,utility,utility,3,75,79570119961,79570105268,17,0,BLUE,false,0,4,3,4,ASSASSIN:8;GARGOYLE:2;SPIDER:1,ARCHER:5;GOBLIN:1;GOLEM:4
72,0,0,true,,,utility,utility,3,75,79570119961,79570105268,17,0,BLUE,false,0,4,3,4,ASSASSIN:8;GARGOYLE:2;SPIDER:1,ARCHER:5;GOBLIN:1;GOLEM:4
73,0,0,true,,,utility,utility,3,75,79578031042,79578053999,15,0,,false,23,7,3,2,ARCHER:1;GOBLIN:23,ARCHER:7;SPIDER:11
74,0,0,true,,,utility,utility,3,75,79578031042,79578053999,15,0,,false,23,7,3,2,ARCHER:1;GOBLIN:23,ARCHER:7;SPIDER:11
75,0,0,true,,,utility,utility,3,75,79578038961,79578029084,17,0,,false,12,1,3,3,GOBLIN:12;MAGE:1;SCORPION_RIDER:4,ASSASSIN:10;SPIDER:1
76,0,0,true,,,utility,utility,3,75,79578038961,79578029084,17,0,,false,12,1,3,3,GOBLIN:12;MAGE:1;SCORPION_RIDER:4,ASSASSIN:10;SPIDER:1
77,0,0,true,,,utility,cascade,3,75,1100741042,1100687135,6,0,GREEN,false,8,0,3,3,ARCHER:2;GARGOYLE:9,ASSASSIN:10;SPIDER:1
78,0,0,true,,,cascade,utility,3,75,1100741042,1100687135,8,0,GREEN,false,9,0,3,3,ARCHER:2;GARGOYLE:9,ASSASSIN:10;SPIDER:1
79,0,0,true,,,utility,cascade,3,75,1100748961,1100793356,30,0,GREEN,false,13,0,2,2,GOBLIN:11;MAGE:6,GARGOYLE:4;SPIDER:15
80,0,0,true,,,cascade,utility,3,75,1100748961,1100793356,12,0,GREEN,false,7,0,2,2,GOBLIN:11;MAGE:6,GARGOYLE:4;SPIDER:15
81,0,0,true,,,utility,utility,3,75,1369987042,1369999695,8,0,GREEN,false,9,0,3,3,GOBLIN:11;GOLEM:4,ASSASSIN:8;SCORPION_RIDER:2;SPIDER:1
82,0,0,true,,,utility,utility,3,75,1369987042,1369999695,6,0,GREEN,false,8,0,3,3,GOBLIN:11;GOLEM:4,ASSASSIN:8;SCORPION_RIDER:2;SPIDER:1
83,0,0,true,,,utility,utility,3,75,1369994961,1370007676,18,0,GREEN,false,9,0,3,3,GARGOYLE:6;GOLEM:3;SPIDER:1,GOBLIN:15;MAGE:4
84,0,0,true,,,utility,utility,3,75,1369994961,1370007676,18,0,GREEN,false,9,0,3,3,GARGOYLE:6;GOLEM:3;SPIDER:1,GOBLIN:15;MAGE:4
85,0,0,true,,,utility,utility,3,75,1504610042,1504598103,22,0,,false,7,13,3,3,GOBLIN:1;GOLEM:3;SCORPION_RIDER:5,ARCHER:8;GARGOYLE:3;SPIDER:2
86,0,0,true,,,utility,utility,3,75,1504610042,1504598103,22,0,,false,7,13,3,3,GOBLIN:1;GOLEM:3;SCORPION_RIDER:5,ARCHER:8;GARGOYLE:3;SPIDER:2
87,0,0,true,,,utility,utility,3,75,1504617961,1504607044,15,0,BLUE,false,0,6,4,3,ARCHER:1;GOLEM:1;MAGE:7;SCORPION_RIDER:1,GOBLIN:1;SCORPION_RIDER:9
88,0,0,true,,,utility,utility,3,75,1504617961,1504607044,11,0,BLUE,false,0,9,4,3,ARCHER:1;GOLEM:1;MAGE:7;SCORPION_RIDER:1,GOBLIN:1;SCORPION_RIDER:9
89,0,0,true,,,utility,cascade,3,75,80314498042,80314443095,14,0,GREEN,false,6,0,3,2,GOBLIN:1;GOLEM:7,SCORPION_RIDER:6;SPIDER:9
90,0,0,true,,,cascade,utility,3,75,80314498042,80314443095,16,0,BLUE,false,0,3,3,2,GOBLIN:1;GOLEM:7,SCORPION_RIDER:6;SPIDER:9
91,0,0,true,,,utility,cascade,3,75,80314505961,80314549316,13,0,BLUE,false,0,7,3,3,GOLEM:4;MAGE:4;SPIDER:2,ARCHER:8;GOLEM:2;SPIDER:2
92,0,0,true,,,cascade,utility,3,75,80314505961,80314549316,16,0,GREEN,false,4,0,3,3,GOLEM:4;MAGE:4;SPIDER:2,ARCHER:8;GOLEM:2;SPIDER:2
93,0,0,true,,,utility,cascade,3,75,80322417042,80322367295,11,0,BLUE,false,0,9,3,3,ASSASSIN:3;GOBLIN:1;MAGE:7,GARGOYLE:6;GOLEM:3;SPIDER:1
94,0,0,true,,,cascade,utility,3,75,80322417042,80322367295,23,0,BLUE,false,0,8,3,3,ASSASSIN:3;GOBLIN:1;MAGE:7,GARGOYLE:6;GOLEM:3;SPIDER:1
95,0,0,true,,,utility,cascade,3,75,80322424961,80322375212,14,0,GREEN,false,3,0,3,3,ARCHER:1;ASSASSIN:4;GOLEM:4,ARCHER:1;GOLEM:3;SPIDER:13
96,0,0,true,,,cascade,utility,3,75,80322424961,80322375212,12,0,BLUE,false,0,7,3,3,ARCHER:1;ASSASSIN:4;GOLEM:4,ARCHER:1;GOLEM:3;SPIDER:13
97,0,0,true,,,utility,cascade,3,75,80330336042,80330324359,14,0,GREEN,false,4,0,4,3,ASSASSIN:4;GOBLIN:2;GOLEM:4,GARGOYLE:1;GOLEM:2;SPIDER:16
98,0,0,true,,,cascade,utility,3,75,80330336042,80330324359,16,0,GREEN,false,3,0,4,3,ASSASSIN:4;GOBLIN:2;GOLEM:4,GARGOYLE:1;GOLEM:2;SPIDER:16
99,0,0,true,,,utility,cascade,3,75,80330343961,80330299572,10,0,GREEN,false,9,0,2,3,ARCHER:8;GOBLIN:9,ARCHER:7;SPIDER:11
100,0,0,true,,,cascade,utility,3,75,80330343961,80330299572,6,0,GREEN,false,16,0,2,3,ARCHER:8;GOBLIN:9,ARCHER:7;SPIDER:11
101,0,0,true,,,utility,cascade,3,75,80338255042,80338264687,3,0,BLUE,false,0,12,2,3,ASSASSIN:5;SPIDER:13,ARCHER:12;GOBLIN:1
102,0,0,true,,,cascade,utility,3,75,80338255042,80338264687,9,0,BLUE,false,0,8,2,3,ASSASSIN:5;SPIDER:13,ARCHER:12;GOBLIN:1
103,0,0,true,,,utility,cascade,3,75,80338262961,80338240796,11,0,BLUE,false,0,12,3,3,ARCHER:7;GOLEM:3;SPIDER:1,ARCHER:6;GOBLIN:12;SPIDER:1
104,0,0,true,,,cascade,utility,3,75,80338262961,80338240796,8,0,BLUE,false,0,10,3,3,ARCHER:7;GOLEM:3;SPIDER:1,ARCHER:6;GOBLIN:12;SPIDER:1
105,0,0,true,,,utility,utility,3,75,80346174042,80346189047,6,0,GREEN,false,19,0,3,2,ARCHER:1;GOBLIN:23,ASSASSIN:7;SPIDER:8
106,0,0,true,,,utility,utility,3,75,80346174042,80346189047,6,0,GREEN,false,19,0,3,2,ARCHER:1;GOBLIN:23,ASSASSIN:7;SPIDER:8
107,0,0,true,,,utility,utility,3,75,80346181961,80346197988,16,0,GREEN,false,4,0,3,3,GARGOYLE:10;GOBLIN:1,MAGE:8;SPIDER:6
108,0,0,true,,,utility,utility,3,75,80346181961,80346197988,16,0,GREEN,false,9,0,3,3,GARGOYLE:10;GOBLIN:1,MAGE:8;SPIDER:6
109,0,0,true,,,utility,utility,3,75,80354093042,80354146655,23,0,,false,7,2,3,3,GARGOYLE:4;GOBLIN:2;GOLEM:4,ASSASSIN:4;GOBLIN:2;GOLEM:4
110,0,0,true,,,utility,utility,3,75,80354093042,80354146655,14,0,GREEN,false,7,0,3,3,GARGOYLE:4;GOBLIN:2;GOLEM:4,ASSASSIN:4;GOBLIN:2;GOLEM:4
111,0,0,true,,,utility,utility,3,75,80354100961,80354121804,24,0,,false,11,11,2,4,GOBLIN:11;GOLEM:4,ARCHER:12;GOBLIN:1
112,0,0,true,,,utility,utility,3,75,80354100961,80354121804,12,0,,false,15,13,2,4,GOBLIN:11;GOLEM:4,ARCHER:12;GOBLIN:1
113,0,0,true,,,utility,utility,3,75,80362012042,80361956135,23,0,,false,6,2,3,3,GOBLIN:9;SPIDER:16,ASSASSIN:8;GOBLIN:5;SPIDER:1
114,0,0,true,,,utility,utility,3,75,80362012042,80361956135,23,0,,false,6,2,3,3,GOBLIN:9;SPIDER:16,ASSASSIN:8;GOBLIN:5;SPIDER:1
115,0,0,true,,,utility,utility,3,75,80362019961,80362062548,9,0,BLUE,false,0,23,3,3,ARCHER:1;ASSASSIN:7;GOLEM:2,GOBLIN:21;SPIDER:4
116,0,0,true,,,utility,utility,3,75,80362019961,80362062548,9,0,BLUE,false,0,23,3,3,ARCHER:1;ASSASSIN:7;GOLEM:2,GOBLIN:21;SPIDER:4
117,0,0,true,,,utility,utility,3,75,80369931042,80369880463,12,0,,false,10,10,2,3,GARGOYLE:5;SCORPION_RIDER:5,GOBLIN:1;SCORPION_RIDER:9
118,0,0,true,,,utility,utility,3,75,80369931042,80369880463,12,0,,false,10,10,2,3,GARGOYLE:5;SCORPION_RIDER:5,GOBLIN:1;SCORPION_RIDER:9
119,0,0,true,,,utility,utility,3,75,80369938961,80369888444,8,0,GREEN,false,4,0,3,2,GOBLIN:1;MAGE:8;SPIDER:5,ARCHER:4;ASSASSIN:7
120,0,0,true,,,utility,utility,3,75,80369938961,80369888444,8,0,GREEN,false,4,0,3,2,GOBLIN:1;MAGE:8;SPIDER:5,ARCHER:4;ASSASSIN:7
121,0,0,true,,,utility,cascade,3,75,1868884042,1868838631,7,0,GREEN,false,8,0,3,3,ARCHER:6;ASSASSIN:1;GOBLIN:10,ASSASSIN:8;GOBLIN:3;GOLEM:1
122,0,0,true,,,cascade,utility,3,75,1868884042,1868838631,10,0,GREEN,false,15,0,3,3,ARCHER:6;ASSASSIN:1;GOBLIN:10,ASSASSIN:8;GOBLIN:3;GOLEM:1
123,0,0,true,,,utility,cascade,3,75,1868891961,1868945812,10,0,GREEN,false,5,0,3,3,ARCHER:5;GOBLIN:1;GOLEM:4,MAGE:8;SPIDER:6
124,0,0,true,,,cascade,utility,3,75,1868891961,1868945812,14,0,GREEN,false,4,0,3,3,ARCHER:5;GOBLIN:1;GOLEM:4,MAGE:8;SPIDER:6
125,0,0,true,,,utility,utility,3,75,2138130042,2138151127,18,0,,false,2,2,2,2,ARCHER:3;ASSASSIN:8,GOLEM:4;SPIDER:11
126,0,0,true,,,utility,utility,3,75,2138130042,2138151127,18,0,,false,2,2,2,2,ARCHER:3;ASSASSIN:8,GOLEM:4;SPIDER:11
127,0,0,true,,,utility,utility,3,75,2138137961,2138160068,14,0,,false,10,12,3,3,ARCHER:8;GOLEM:2;SPIDER:2,ARCHER:6;GARGOYLE:5;SPIDER:1
128,0,0,true,,,utility,utility,3,75,2138137961,2138160068,14,0,,false,10,12,3,3,ARCHER:8;GOLEM:2;SPIDER:2,ARCHER:6;GARGOYLE:5;SPIDER:1
129,0,0,true,,,utility,utility,3,75,2272753042,2272766783,9,0,BLUE,false,0,10,2,3,ARCHER:3;ASSASSIN:8,ARCHER:8;GOLEM:2;MAGE:1
130,0,0,true,,,utility,utility,3,75,2272753042,2272766783,9,0,BLUE,false,0,10,2,3,ARCHER:3;ASSASSIN:8,ARCHER:8;GOLEM:2;MAGE:1
131,0,0,true,,,utility,utility,3,75,2272760961,2272741932,20,0,,false,4,12,3,4,ASSASSIN:7;GOBLIN:2;GOLEM:2,GARGOYLE:2;GOBLIN:13;MAGE:3
132,0,0,true,,,utility,utility,3,75,2272760961,2272741932,20,0,,false,4,12,3,4,ASSASSIN:7;GOBLIN:2;GOLEM:2,GARGOYLE:2;GOBLIN:13;MAGE:3
133,0,0,true,,,utility,utility,3,75,81106398042,81106417143,17,0,,false,16,3,4,3,ASSASSIN:1;GOBLIN:12;SCORPION_RIDER:4,ASSASSIN:8;MAGE:2;SPIDER:1
134,0,0,true,,,utility,utility,3,75,81106398042,81106417143,6,0,GREEN,false,14,0,4,3,ASSASSIN:1;GOBLIN:12;SCORPION_RIDER:4,ASSASSIN:8;MAGE:2;SPIDER:1
135,0,0,true,,,utility,utility,3,75,81106405961,81106392292,23,0,,false,13,5,3,3,ARCHER:8;GOBLIN:2;MAGE:3,GARGOYLE:5;SPIDER:13
136,0,0,true,,,utility,utility,3,75,81106405961,81106392292,23,0,,false,13,5,3,3,ARCHER:8;GOBLIN:2;MAGE:3,GARGOYLE:5;SPIDER:13
137,0,0,true,,,utility,cascade,3,75,81114317042,81114340959,14,0,GREEN,false,7,0,2,3,GARGOYLE:5;SCORPION_RIDER:5,GOLEM:4;SCORPION_RIDER:4;SPIDER:1
138,0,0,true,,,cascade,utility,3,75,81114317042,81114340959,18,0,GREEN,false,5,0,2,3,GARGOYLE:5;SCORPION_RIDER:5,GOLEM:4;SCORPION_RIDER:4;SPIDER:1
139,0,0,true,,,utility,cascade,3,75,81114324961,81114333516,8,0,GREEN,false,4,0,3,3,GOBLIN:1;SCORPION_RIDER:4;SPIDER:13,ARCHER:4;ASSASSIN:1;SPIDER:14
140,0,0,true,,,cascade,utility,3,75,81114324961,81114333516,10,0,GREEN,false,4,0,3,3,GOBLIN:1;SCORPION_RIDER:4;SPIDER:13,ARCHER:4;ASSASSIN:1;SPIDER:14
141,0,0,true,,,utility,utility,3,75,81122236042,81122281511,18,0,GREEN,false,6,0,3,3,ARCHER:4;SCORPION_RIDER:6;SPIDER:1,ASSASSIN:7;GARGOYLE:3;GOBLIN:1
142,0,0,true,,,utility,utility,3,75,81122236042,81122281511,21,0,,false,6,1,3,3,ARCHER:4;SCORPION_RIDER:6;SPIDER:1,ASSASSIN:7;GARGOYLE:3;GOBLIN:1
143,0,0,true,,,utility,utility,3,75,81122243961,81122290644,22,0,,false,8,10,3,2,ASSASSIN:7;GOBLIN:1;SPIDER:7,GARGOYLE:6;SCORPION_RIDER:4
144,0,0,true,,,utility,utility,3,75,81122243961,81122290644,22,0,,false,8,10,3,2,ASSASSIN:7;GOBLIN:1;SPIDER:7,GARGOYLE:6;SCORPION_RIDER:4
145,0,0,true,,,utility,cascade,3,75,81130155042,81130107535,13,0,BLUE,false,0,6,4,3,ASSASSIN:4;GOBLIN:13;MAGE:1,ASSASSIN:3;GOBLIN:18
146,0,0,true,,,cascade,utility,3,75,81130155042,81130107535,15,0,BLUE,false,0,4,4,3,ASSASSIN:4;GOBLIN:13;MAGE:1,ASSASSIN:3;GOBLIN:18
147,0,0,true,,,utility,cascade,3,75,81130162961,81130214844,7,0,GREEN,false,14,0,3,3,ARCHER:1;SCORPION_RIDER:3;SPIDER:15,ASSASSIN:7;GOBLIN:2;GOLEM:2
148,0,0,true,,,cascade,utility,3,75,81130162961,81130214844,8,0,GREEN,false,12,0,3,3,ARCHER:1;SCORPION_RIDER:3;SPIDER:15,ASSASSIN:7;GOBLIN:2;GOLEM:2
149,0,0,true,,,utility,cascade,3,75,81138074042,81138032407,17,0,BLUE,false,0,5,3,3,GOLEM:2;MAGE:1;SCORPION_RIDER:6,GARGOYLE:6;GOBLIN:9;SPIDER:2
