game_id,pair_index,mirror_index,a_is_green,brain_a,brain_b,green_brain,blue_brain,map_size,budget,map_seed,combat_seed,team_turns,elapsed_ms,winner,timed_out,survivors_green,survivors_blue,green_legions,blue_legions,green_draft,blue_draft
19,0,0,true,,,utility,curriculum_pass,3,75,340548718,340558531,48,0,,false,12,12,3,3,ARCHER:7;GARGOYLE:4;SPIDER:1,ARCHER:7;GARGOYLE:4;SPIDER:1
20,0,0,true,,,curriculum_pass,utility,3,75,340548718,340558531,48,0,,false,12,12,3,3,ARCHER:7;GARGOYLE:4;SPIDER:1,ARCHER:7;GARGOYLE:4;SPIDER:1
21,0,0,true,,,utility,curriculum_pass,3,75,348436042,348416231,16,0,GREEN,false,7,0,2,2,MAGE:5;SCORPION_RIDER:5,MAGE:5;SCORPION_RIDER:5
22,0,0,true,,,curriculum_pass,utility,3,75,348436042,348416231,31,0,BLUE,false,0,8,2,2,MAGE:5;SCORPION_RIDER:5,MAGE:5;SCORPION_RIDER:5
23,0,0,true,,,utility,curriculum_pass,3,75,348443961,348392340,12,0,GREEN,false,5,0,3,3,ARCHER:12;GOBLIN:1,ARCHER:12;GOBLIN:1
24,0,0,true,,,curriculum_pass,utility,3,75,348443961,348392340,58,0,,false,12,13,3,3,ARCHER:12;GOBLIN:1,ARCHER:12;GOBLIN:1
25,0,0,true,,,utility,curriculum_pass,3,75,348451880,348400261,48,0,,false,11,11,3,3,GARGOYLE:6;MAGE:4;SPIDER:1,GARGOYLE:6;MAGE:4;SPIDER:1
26,0,0,true,,,curriculum_pass,utility,3,75,348451880,348400261,48,0,,false,11,11,3,3,GARGOYLE:6;MAGE:4;SPIDER:1,GARGOYLE:6;MAGE:4;SPIDER:1
27,0,0,true,,,utility,curriculum_pass,3,75,348459799,348507578,48,0,,false,11,11,2,2,ARCHER:3;MAGE:8,ARCHER:3;MAGE:8
28,0,0,true,,,curriculum_pass,utility,3,75,348459799,348507578,48,0,,false,11,11,2,2,ARCHER:3;MAGE:8,ARCHER:3;MAGE:8
29,0,0,true,,,utility,curriculum_pass,3,75,348467718,348515499,46,0,GREEN,false,7,0,3,3,ASSASSIN:4;GARGOYLE:6;SPIDER:1,ASSASSIN:4;GARGOYLE:6;SPIDER:1
30,0,0,true,,,curriculum_pass,utility,3,75,348467718,348515499,62,0,,false,6,8,3,3,ASSASSIN:4;GARGOYLE:6;SPIDER:1,ASSASSIN:4;GARGOYLE:6;SPIDER:1
31,0,0,true,,,utility,curriculum_pass,3,75,356355042,356341071,30,0,GREEN,false,16,0,3,3,MAGE:4;SPIDER:15,MAGE:4;SPIDER:15
32,0,0,true,,,curriculum_pass,utility,3,75,356355042,356341071,48,0,,false,19,19,3,3,MAGE:4;SPIDER:15,MAGE:4;SPIDER:15
33,0,0,true,,,utility,curriculum_pass,3,75,356362961,356349052,71,0,,false,11,6,3,3,GOBLIN:7;GOLEM:4;MAGE:2,GOBLIN:7;GOLEM:4;MAGE:2
34,0,0,true,,,curriculum_pass,utility,3,75,356362961,356349052,48,0,,false,13,13,3,3,GOBLIN:7;GOLEM:4;MAGE:2,GOBLIN:7;GOLEM:4;MAGE:2
35,0,0,true,,,utility,curriculum_pass,3,75,356370880,356325229,44,0,GREEN,false,6,0,2,2,GARGOYLE:6;SCORPION_RIDER:4,GARGOYLE:6;SCORPION_RIDER:4
36,0,0,true,,,curriculum_pass,utility,3,75,356370880,356325229,58,0,,false,10,9,2,2,GARGOYLE:6;SCORPION_RIDER:4,GARGOYLE:6;SCORPION_RIDER:4
37,0,0,true,,,utility,curriculum_pass,3,75,356378799,356333058,48,0,,false,19,19,3,3,GARGOYLE:4;GOBLIN:1;SPIDER:14,GARGOYLE:4;GOBLIN:1;SPIDER:14
38,0,0,true,,,curriculum_pass,utility,3,75,356378799,356333058,48,0,,false,19,19,3,3,GARGOYLE:4;GOBLIN:1;SPIDER:14,GARGOYLE:4;GOBLIN:1;SPIDER:14
39,0,0,true,,,utility,curriculum_pass,3,75,356386718,356440371,48,0,,false,23,23,3,3,GOBLIN:22;MAGE:1,GOBLIN:22;MAGE:1
40,0,0,true,,,curriculum_pass,utility,3,75,356386718,356440371,64,0,,false,11,14,3,3,GOBLIN:22;MAGE:1,GOBLIN:22;MAGE:1
41,0,0,true,,,utility,curriculum_pass,3,75,364274042,364298199,48,0,,false,11,11,3,3,GARGOYLE:3;SCORPION_RIDER:6;SPIDER:2,GARGOYLE:3;SCORPION_RIDER:6;SPIDER:2
42,0,0,true,,,curriculum_pass,utility,3,75,364274042,364298199,64,0,,false,6,6,3,3,GARGOYLE:3;SCORPION_RIDER:6;SPIDER:2,GARGOYLE:3;SCORPION_RIDER:6;SPIDER:2
43,0,0,true,,,utility,curriculum_pass,3,75,364281961,364273348,48,0,,false,9,9,2,2,GARGOYLE:5;GOLEM:4,GARGOYLE:5;GOLEM:4
44,0,0,true,,,curriculum_pass,utility,3,75,364281961,364273348,49,0,BLUE,false,0,5,2,2,GARGOYLE:5;GOLEM:4,GARGOYLE:5;GOLEM:4
45,0,0,true,,,utility,curriculum_pass,3,75,364289880,364265973,61,0,,false,7,3,2,2,ARCHER:7;SCORPION_RIDER:4,ARCHER:7;SCORPION_RIDER:4
46,0,0,true,,,curriculum_pass,utility,3,75,364289880,364265973,9,0,BLUE,false,0,11,2,2,ARCHER:7;SCORPION_RIDER:4,ARCHER:7;SCORPION_RIDER:4
47,0,0,true,,,utility,curriculum_pass,3,75,364297799,364273898,65,0,,false,4,4,3,3,ARCHER:1;GOLEM:2;SCORPION_RIDER:6,ARCHER:1;GOLEM:2;SCORPION_RIDER:6
48,0,0,true,,,curriculum_pass,utility,3,75,364297799,364273898,201,0,,true,1,9,3,3,ARCHER:1;GOLEM:2;SCORPION_RIDER:6,ARCHER:1;GOLEM:2;SCORPION_RIDER:6
49,0,0,true,,,utility,curriculum_pass,3,75,364305718,364250011,48,0,,false,13,13,4,4,GARGOYLE:1;MAGE:8;SPIDER:4,GARGOYLE:1;MAGE:8;SPIDER:4
50,0,0,true,,,curriculum_pass,utility,3,75,364305718,364250011,48,0,,false,13,13,4,4,GARGOYLE:1;MAGE:8;SPIDER:4,GARGOYLE:1;MAGE:8;SPIDER:4
51,0,0,true,,,utility,curriculum_pass,3,75,372193042,372238783,6,0,GREEN,false,9,0,3,3,ASSASSIN:7;GOBLIN:1;MAGE:3,ASSASSIN:7;GOBLIN:1;MAGE:3
52,0,0,true,,,curriculum_pass,utility,3,75,372193042,372238783,9,0,BLUE,false,0,7,3,3,ASSASSIN:7;GOBLIN:1;MAGE:3,ASSASSIN:7;GOBLIN:1;MAGE:3
53,0,0,true,,,utility,curriculum_pass,3,75,372200961,372213932,48,0,,false,17,17,2,2,GARGOYLE:6;GOBLIN:11,GARGOYLE:6;GOBLIN:11
54,0,0,true,,,curriculum_pass,utility,3,75,372200961,372213932,48,0,,false,17,17,2,2,GARGOYLE:6;GOBLIN:11,GARGOYLE:6;GOBLIN:11
55,0,0,true,,,utility,curriculum_pass,3,75,372208880,372222557,48,0,,false,10,10,2,2,MAGE:7;SCORPION_RIDER:3,MAGE:7;SCORPION_RIDER:3
56,0,0,true,,,curriculum_pass,utility,3,75,372208880,372222557,13,0,BLUE,false,0,9,2,2,MAGE:7;SCORPION_RIDER:3,MAGE:7;SCORPION_RIDER:3
57,0,0,true,,,utility,curriculum_pass,3,75,372216799,372198770,48,0,,false,14,14,3,3,GOBLIN:5;MAGE:8;SPIDER:1,GOBLIN:5;MAGE:8;SPIDER:1
58,0,0,true,,,curriculum_pass,utility,3,75,372216799,372198770,48,0,,false,14,14,3,3,GOBLIN:5;MAGE:8;SPIDER:1,GOBLIN:5;MAGE:8;SPIDER:1
59,0,0,true,,,utility,curriculum_pass,3,75,372224718,372206691,55,0,,false,9,8,3,3,ASSASSIN:1;GOLEM:4;MAGE:4,ASSASSIN:1;GOLEM:4;MAGE:4
60,0,0,true,,,curriculum_pass,utility,3,75,372224718,372206691,50,0,,false,9,9,3,3,ASSASSIN:1;GOLEM:4;MAGE:4,ASSASSIN:1;GOLEM:4;MAGE:4
61,0,0,true,,,utility,curriculum_pass,3,75,380112042,380162567,26,0,GREEN,false,6,0,2,2,MAGE:7;SCORPION_RIDER:3,MAGE:7;SCORPION_RIDER:3
62,0,0,true,,,curriculum_pass,utility,3,75,380112042,380162567,13,0,BLUE,false,0,8,2,2,MAGE:7;SCORPION_RIDER:3,MAGE:7;SCORPION_RIDER:3
63,0,0,true,,,utility,curriculum_pass,3,75,380119961,380171572,14,0,GREEN,false,4,0,3,3,MAGE:10;SPIDER:1,MAGE:10;SPIDER:1
64,0,0,true,,,curriculum_pass,utility,3,75,380119961,380171572,15,0,BLUE,false,0,5,3,3,MAGE:10;SPIDER:1,MAGE:10;SPIDER:1
65,0,0,true,,,utility,curriculum_pass,3,75,380127880,380146725,22,0,GREEN,false,7,0,4,4,GOBLIN:2;GOLEM:1;MAGE:8;SPIDER:1,GOBLIN:2;GOLEM:1;MAGE:8;SPIDER:1
66,0,0,true,,,curriculum_pass,utility,3,75,380127880,380146725,74,0,,false,9,12,4,4,GOBLIN:2;GOLEM:1;MAGE:8;SPIDER:1,GOBLIN:2;GOLEM:1;MAGE:8;SPIDER:1
67,0,0,true,,,utility,curriculum_pass,3,75,380135799,380155866,75,0,,false,19,15,4,4,GOBLIN:3;GOLEM:2;MAGE:1;SPIDER:13,GOBLIN:3;GOLEM:2;MAGE:1;SPIDER:13
68,0,0,true,,,curriculum_pass,utility,3,75,380135799,380155866,19,0,BLUE,false,0,14,4,4,GOBLIN:3;GOLEM:2;MAGE:1;SPIDER:13,GOBLIN:3;GOLEM:2;MAGE:1;SPIDER:13
69,0,0,true,,,utility,curriculum_pass,3,75,380143718,380131019,14,0,GREEN,false,6,0,3,3,GOBLIN:2;SPIDER:23,GOBLIN:2;SPIDER:23
70,0,0,true,,,curriculum_pass,utility,3,75,380143718,380131019,58,0,,false,15,23,3,3,GOBLIN:2;SPIDER:23,GOBLIN:2;SPIDER:23
71,0,0,true,,,utility,curriculum_pass,3,75,388031042,387988719,6,0,GREEN,false,6,0,2,2,ASSASSIN:6;SCORPION_RIDER:4,ASSASSIN:6;SCORPION_RIDER:4
72,0,0,true,,,curriculum_pass,utility,3,75,388031042,387988719,11,0,BLUE,false,0,4,2,2,ASSASSIN:6;SCORPION_RIDER:4,ASSASSIN:6;SCORPION_RIDER:4
73,0,0,true,,,utility,curriculum_pass,3,75,388038961,388095900,14,0,GREEN,false,7,0,3,3,ARCHER:12;SPIDER:1,ARCHER:12;SPIDER:1
74,0,0,true,,,curriculum_pass,utility,3,75,388038961,388095900,60,0,,false,12,13,3,3,ARCHER:12;SPIDER:1,ARCHER:12;SPIDER:1
75,0,0,true,,,utility,curriculum_pass,3,75,388046880,388103821,53,0,,false,12,11,4,4,ASSASSIN:2;GOBLIN:1;GOLEM:4;SPIDER:6,ASSASSIN:2;GOBLIN:1;GOLEM:4;SPIDER:6
76,0,0,true,,,curriculum_pass,utility,3,75,388046880,388103821,54,0,,false,11,12,4,4,ASSASSIN:2;GOBLIN:1;GOLEM:4;SPIDER:6,ASSASSIN:2;GOBLIN:1;GOLEM:4;SPIDER:6
77,0,0,true,,,utility,curriculum_pass,3,75,388054799,388096418,28,0,GREEN,false,4,0,2,2,GOBLIN:11;GOLEM:4,GOBLIN:11;GOLEM:4
78,0,0,true,,,curriculum_pass,utility,3,75,388054799,388096418,64,0,,false,10,12,2,2,GOBLIN:11;GOLEM:4,GOBLIN:11;GOLEM:4
79,0,0,true,,,utility,curriculum_pass,3,75,388062718,388072275,48,0,,false,13,13,3,3,ARCHER:12;GOBLIN:1,ARCHER:12;GOBLIN:1
80,0,0,true,,,curriculum_pass,utility,3,75,388062718,388072275,48,0,,false,13,13,3,3,ARCHER:12;GOBLIN:1,ARCHER:12;GOBLIN:1
81,0,0,true,,,utility,curriculum_pass,3,75,332598042,332649911,48,0,,false,18,18,2,2,GOLEM:3;SPIDER:15,GOLEM:3;SPIDER:15
82,0,0,true,,,curriculum_pass,utility,3,75,332598042,332649911,48,0,,false,18,18,2,2,GOLEM:3;SPIDER:15,GOLEM:3;SPIDER:15
83,0,0,true,,,utility,curriculum_pass,3,75,332605961,332657828,48,0,,false,17,17,3,3,GOBLIN:12;GOLEM:1;MAGE:4,GOBLIN:12;GOLEM:1;MAGE:4
84,0,0,true,,,curriculum_pass,utility,3,75,332605961,332657828,21,0,BLUE,false,0,8,3,3,GOBLIN:12;GOLEM:1;MAGE:4,GOBLIN:12;GOLEM:1;MAGE:4
85,0,0,true,,,utility,utility,3,75,467221042,467264671,17,0,,false,20,1,3,3,ARCHER:2;GOBLIN:21,ASSASSIN:10;GOBLIN:1
86,0,0,true,,,utility,utility,3,75,467221042,467264671,17,0,,false,20,1,3,3,ARCHER:2;GOBLIN:21,ASSASSIN:10;GOBLIN:1
87,0,0,true,,,utility,utility,3,75,467228961,467240844,21,0,,false,13,7,3,3,GOBLIN:12;GOLEM:3;SPIDER:3,GOBLIN:7;MAGE:7;SPIDER:1
88,0,0,true,,,utility,utility,3,75,467228961,467240844,19,0,,false,18,8,3,3,GOBLIN:12;GOLEM:3;SPIDER:3,GOBLIN:7;MAGE:7;SPIDER:1
89,0,0,true,,,utility,utility,3,75,601844042,601864167,24,0,GREEN,false,4,0,3,3,GARGOYLE:10;SPIDER:1,MAGE:4;SCORPION_RIDER:5;SPIDER:2
90,0,0,true,,,utility,utility,3,75,601844042,601864167,22,0,GREEN,false,4,0,3,3,GARGOYLE:10;SPIDER:1,MAGE:4;SCORPION_RIDER:5;SPIDER:2
91,0,0,true,,,utility,utility,3,75,601851961,601839252,23,0,BLUE,false,0,7,2,3,ASSASSIN:4;SPIDER:15,ARCHER:1;ASSASSIN:3;SCORPION_RIDER:6
92,0,0,true,,,utility,utility,3,75,601851961,601839252,31,0,BLUE,false,0,7,2,3,ASSASSIN:4;SPIDER:15,ARCHER:1;ASSASSIN:3;SCORPION_RIDER:6
93,0,0,true,,,utility,utility,3,75,736467042,736446159,23,0,,false,15,12,3,3,ARCHER:6;GOBLIN:13,ARCHER:5;MAGE:1;SPIDER:12
94,0,0,true,,,utility,utility,3,75,736467042,736446159,23,0,,false,15,12,3,3,ARCHER:6;GOBLIN:13,ARCHER:5;MAGE:1;SPIDER:12
95,0,0,true,,,utility,utility,3,75,736474961,736455164,22,0,,false,10,9,3,3,GOBLIN:8;SPIDER:17,ARCHER:4;GARGOYLE:6;GOBLIN:3
96,0,0,true,,,utility,utility,3,75,736474961,736455164,22,0,,false,10,9,3,3,GOBLIN:8;SPIDER:17,ARCHER:4;GARGOYLE:6;GOBLIN:3
97,0,0,true,,,utility,curriculum_pass,3,75,396282598042,396282580023,40,0,GREEN,false,8,0,2,2,GARGOYLE:6;SCORPION_RIDER:4,GARGOYLE:6;SCORPION_RIDER:4
98,0,0,true,,,curriculum_pass,utility,3,75,396282598042,396282580023,47,0,BLUE,false,0,5,2,2,GARGOYLE:6;SCORPION_RIDER:4,GARGOYLE:6;SCORPION_RIDER:4
99,0,0,true,,,utility,curriculum_pass,3,75,396282605961,396282588964,48,0,,false,10,10,2,2,GARGOYLE:5;SCORPION_RIDER:5,GARGOYLE:5;SCORPION_RIDER:5
100,0,0,true,,,curriculum_pass,utility,3,75,396282605961,396282588964,62,0,,false,5,9,2,2,GARGOYLE:5;SCORPION_RIDER:5,GARGOYLE:5;SCORPION_RIDER:5
101,0,0,true,,,utility,curriculum_pass,3,75,396282613880,396282564309,34,0,GREEN,false,6,0,2,2,GARGOYLE:6;SCORPION_RIDER:4,GARGOYLE:6;SCORPION_RIDER:4
102,0,0,true,,,curriculum_pass,utility,3,75,396282613880,396282564309,58,0,,false,10,9,2,2,GARGOYLE:6;SCORPION_RIDER:4,GARGOYLE:6;SCORPION_RIDER:4
103,0,0,true,,,utility,curriculum_pass,3,75,396282621799,396282573258,57,0,,false,11,12,3,3,ASSASSIN:6;GOBLIN:9;SPIDER:2,ASSASSIN:6;GOBLIN:9;SPIDER:2
104,0,0,true,,,curriculum_pass,utility,3,75,396282621799,396282573258,19,0,BLUE,false,0,7,3,3,ASSASSIN:6;GOBLIN:9;SPIDER:2,ASSASSIN:6;GOBLIN:9;SPIDER:2
105,0,0,true,,,utility,curriculum_pass,3,75,396282629718,396282679547,22,0,GREEN,false,4,0,3,3,GOBLIN:1;GOLEM:4;SCORPION_RIDER:4,GOBLIN:1;GOLEM:4;SCORPION_RIDER:4
106,0,0,true,,,curriculum_pass,utility,3,75,396282629718,396282679547,64,0,,false,4,6,3,3,GOBLIN:1;GOLEM:4;SCORPION_RIDER:4,GOBLIN:1;GOLEM:4;SCORPION_RIDER:4
107,0,0,true,,,utility,curriculum_pass,3,75,79522598042,79522583095,61,0,,false,8,5,3,3,GARGOYLE:5;SCORPION_RIDER:4;SPIDER:2,GARGOYLE:5;SCORPION_RIDER:4;SPIDER:2
108,0,0,true,,,curriculum_pass,utility,3,75,79522598042,79522583095,15,0,BLUE,false,0,9,3,3,GARGOYLE:5;SCORPION_RIDER:4;SPIDER:2,GARGOYLE:5;SCORPION_RIDER:4;SPIDER:2
109,0,0,true,,,utility,curriculum_pass,3,75,79522605961,79522592036,12,0,GREEN,false,9,0,3,3,ARCHER:8;GOBLIN:2;MAGE:3,ARCHER:8;GOBLIN:2;MAGE:3
110,0,0,true,,,curriculum_pass,utility,3,75,79522605961,79522592036,48,0,,false,13,13,3,3,ARCHER:8;GOBLIN:2;MAGE:3,ARCHER:8;GOBLIN:2;MAGE:3
111,0,0,true,,,utility,curriculum_pass,3,75,79522613880,79522567381,34,0,GREEN,false,6,0,3,3,ASSASSIN:5;GARGOYLE:5;SPIDER:1,ASSASSIN:5;GARGOYLE:5;SPIDER:1
112,0,0,true,,,curriculum_pass,utility,3,75,79522613880,79522567381,58,0,,false,5,9,3,3,ASSASSIN:5;GARGOYLE:5;SPIDER:1,ASSASSIN:5;GARGOYLE:5;SPIDER:1
113,0,0,true,,,utility,curriculum_pass,3,75,79522621799,79522576330,20,0,GREEN,false,17,0,3,3,ARCHER:1;GOLEM:3;SPIDER:13,ARCHER:1;GOLEM:3;SPIDER:13
114,0,0,true,,,curriculum_pass,utility,3,75,79522621799,79522576330,48,0,,false,17,17,3,3,ARCHER:1;GOLEM:3;SPIDER:13,ARCHER:1;GOLEM:3;SPIDER:13
115,0,0,true,,,utility,curriculum_pass,3,75,79522629718,79522682619,48,0,,false,8,8,3,3,GOBLIN:1;GOLEM:7,GOBLIN:1;GOLEM:7
116,0,0,true,,,curriculum_pass,utility,3,75,79522629718,79522682619,48,0,,false,8,8,3,3,GOBLIN:1;GOLEM:7,GOBLIN:1;GOLEM:7
117,0,0,true,,,utility,curriculum_pass,3,75,79530517042,79530540191,48,0,,false,12,12,3,3,ARCHER:7;GARGOYLE:4;GOBLIN:1,ARCHER:7;GARGOYLE:4;GOBLIN:1
118,0,0,true,,,curriculum_pass,utility,3,75,79530517042,79530540191,39,0,BLUE,false,0,5,3,3,ARCHER:7;GARGOYLE:4;GOBLIN:1,ARCHER:7;GARGOYLE:4;GOBLIN:1
119,0,0,true,,,utility,curriculum_pass,3,75,79530524961,79530516364,16,0,GREEN,false,8,0,3,3,ASSASSIN:1;GOLEM:1;MAGE:8,ASSASSIN:1;GOLEM:1;MAGE:8
120,0,0,true,,,curriculum_pass,utility,3,75,79530524961,79530516364,15,0,BLUE,false,0,3,3,3,ASSASSIN:1;GOLEM:1;MAGE:8,ASSASSIN:1;GOLEM:1;MAGE:8
121,0,0,true,,,utility,curriculum_pass,3,75,79530532880,79530524349,48,0,,false,9,9,2,2,GOLEM:4;MAGE:5,GOLEM:4;MAGE:5
122,0,0,true,,,curriculum_pass,utility,3,75,79530532880,79530524349,19,0,BLUE,false,0,8,2,2,GOLEM:4;MAGE:5,GOLEM:4;MAGE:5
123,0,0,true,,,utility,curriculum_pass,3,75,79530540799,79530516562,22,0,GREEN,false,4,0,3,3,GOBLIN:22;SCORPION_RIDER:1,GOBLIN:22;SCORPION_RIDER:1
124,0,0,true,,,curriculum_pass,utility,3,75,79530540799,79530516562,72,0,,false,2,6,3,3,GOBLIN:22;SCORPION_RIDER:1,GOBLIN:22;SCORPION_RIDER:1
125,0,0,true,,,utility,curriculum_pass,3,75,79530548718,79530492739,59,0,,false,11,8,3,3,GOBLIN:1;MAGE:10,GOBLIN:1;MAGE:10
126,0,0,true,,,curriculum_pass,utility,3,75,79530548718,79530492739,48,0,,false,11,11,3,3,GOBLIN:1;MAGE:10,GOBLIN:1;MAGE:10
127,0,0,true,,,utility,curriculum_pass,3,75,79538436042,79538481511,32,0,GREEN,false,9,0,3,3,ARCHER:6;GARGOYLE:5;GOBLIN:1,ARCHER:6;GARGOYLE:5;GOBLIN:1
128,0,0,true,,,curriculum_pass,utility,3,75,79538436042,79538481511,25,0,BLUE,false,0,9,3,3,ARCHER:6;GARGOYLE:5;GOBLIN:1,ARCHER:6;GARGOYLE:5;GOBLIN:1
129,0,0,true,,,utility,curriculum_pass,3,75,79538443961,79538456596,71,0,,false,5,2,2,2,ASSASSIN:5;GOLEM:4,ASSASSIN:5;GOLEM:4
130,0,0,true,,,curriculum_pass,utility,3,75,79538443961,79538456596,23,0,BLUE,false,0,4,2,2,ASSASSIN:5;GOLEM:4,ASSASSIN:5;GOLEM:4
131,0,0,true,,,utility,curriculum_pass,3,75,79538451880,79538465541,48,0,,false,11,11,4,4,GARGOYLE:9;SCORPION_RIDER:1;SPIDER:1,GARGOYLE:9;SCORPION_RIDER:1;SPIDER:1
132,0,0,true,,,curriculum_pass,utility,3,75,79538451880,79538465541,48,0,,false,11,11,4,4,GARGOYLE:9;SCORPION_RIDER:1;SPIDER:1,GARGOYLE:9;SCORPION_RIDER:1;SPIDER:1
133,0,0,true,,,utility,curriculum_pass,3,75,79538459799,79538440762,48,0,,false,13,13,4,4,ARCHER:8;GARGOYLE:3;GOBLIN:1;SPIDER:1,ARCHER:8;GARGOYLE:3;GOBLIN:1;SPIDER:1
134,0,0,true,,,curriculum_pass,utility,3,75,79538459799,79538440762,48,0,,false,13,13,4,4,ARCHER:8;GARGOYLE:3;GOBLIN:1;SPIDER:1,ARCHER:8;GARGOYLE:3;GOBLIN:1;SPIDER:1
135,0,0,true,,,utility,curriculum_pass,3,75,79538467718,79538449707,36,0,GREEN,false,12,0,3,3,GOBLIN:10;SCORPION_RIDER:5;SPIDER:1,GOBLIN:10;SCORPION_RIDER:5;SPIDER:1
136,0,0,true,,,curriculum_pass,utility,3,75,79538467718,79538449707,48,0,,false,16,16,3,3,GOBLIN:10;SCORPION_RIDER:5;SPIDER:1,GOBLIN:10;SCORPION_RIDER:5;SPIDER:1
137,0,0,true,,,utility,curriculum_pass,3,75,79546355042,79546405839,16,0,GREEN,false,5,0,3,3,GOLEM:1;MAGE:8;SPIDER:3,GOLEM:1;MAGE:8;SPIDER:3
138,0,0,true,,,curriculum_pass,utility,3,75,79546355042,79546405839,23,0,BLUE,false,0,7,3,3,GOLEM:1;MAGE:8;SPIDER:3,GOLEM:1;MAGE:8;SPIDER:3
139,0,0,true,,,utility,curriculum_pass,3,75,79546362961,79546413820,22,0,GREEN,false,8,0,3,3,ARCHER:7;GOLEM:3;SPIDER:1,ARCHER:7;GOLEM:3;SPIDER:1
140,0,0,true,,,curriculum_pass,utility,3,75,79546362961,79546413820,17,0,BLUE,false,0,10,3,3,ARCHER:7;GOLEM:3;SPIDER:1,ARCHER:7;GOLEM:3;SPIDER:1
141,0,0,true,,,utility,curriculum_pass,3,75,79546370880,79546389997,69,0,,false,6,5,3,3,GOLEM:2;MAGE:7;SPIDER:2,GOLEM:2;MAGE:7;SPIDER:2
142,0,0,true,,,curriculum_pass,utility,3,75,79546370880,79546389997,48,0,,false,11,11,3,3,GOLEM:2;MAGE:7;SPIDER:2,GOLEM:2;MAGE:7;SPIDER:2
143,0,0,true,,,utility,curriculum_pass,3,75,79546378799,79546397826,63,0,,false,12,5,4,4,GOBLIN:3;GOLEM:2;SCORPION_RIDER:5;SPIDER:2,GOBLIN:3;GOLEM:2;SCORPION_RIDER:5;SPIDER:2
