game_id,legion_id,team,unit_type,start_x,start_y,start_units,end_units,damage_dealt,damage_received,team_won
28431,GREEN_2,GREEN,SPIDER,2,-2,13,13,0.00,0.00,false
28431,BLUE_3,BLUE,GOBLIN,-1,2,11,11,0.00,0.00,false
28431,BLUE_4,BLUE,MAGE,-1,3,5,5,0.00,0.00,false
28431,BLUE_5,BLUE,GOBLIN,-3,2,2,2,0.00,0.00,false
28432,GREEN_1,GREEN,GOBLIN,3,-2,12,12,0.00,0.00,false
28432,GREEN_2,GREEN,SPIDER,2,-2,13,13,0.00,0.00,false
28432,BLUE_3,BLUE,GOBLIN,-1,2,11,11,0.00,0.00,false
28432,BLUE_4,BLUE,MAGE,-1,3,5,5,0.00,0.00,false
28432,BLUE_5,BLUE,GOBLIN,-3,2,2,2,0.00,0.00,false
28429,GREEN_1,GREEN,GOBLIN,3,-2,11,7,64.00,56.00,false
28429,GREEN_2,GREEN,SPIDER,2,-2,14,14,0.00,0.00,false
28429,BLUE_3,BLUE,GOBLIN,-2,3,12,12,0.00,0.00,false
28429,BLUE_4,BLUE,GARGOYLE,1,2,4,0,56.00,64.00,false
28429,BLUE_5,BLUE,GOBLIN,-2,2,3,3,0.00,0.00,false
28430,GREEN_1,GREEN,GOBLIN,3,-2,11,7,64.00,56.00,false
28430,GREEN_2,GREEN,SPIDER,2,-2,14,14,0.00,0.00,false
28430,BLUE_3,BLUE,GOBLIN,-2,3,12,12,0.00,0.00,false
28430,BLUE_4,BLUE,GARGOYLE,1,2,4,0,56.00,64.00,false
28430,BLUE_5,BLUE,GOBLIN,-2,2,3,3,0.00,0.00,false
28431,GREEN_1,GREEN,ARCHER,3,-2,7,7,0.00,0.00,false
28431,GREEN_2,GREEN,SCORPION_RIDER,1,-3,4,0,58.00,72.00,false
28431,BLUE_3,BLUE,SCORPION_RIDER,-3,2,5,4,72.00,58.00,false
28431,BLUE_4,BLUE,GOLEM,-2,3,3,3,0.00,0.00,false
28431,BLUE_5,BLUE,GOBLIN,-1,3,1,1,0.00,0.00,false
28432,GREEN_1,GREEN,ARCHER,3,-2,7,7,0.00,0.00,false
28432,GREEN_2,GREEN,SCORPION_RIDER,1,-3,4,0,58.00,72.00,false
28432,BLUE_3,BLUE,SCORPION_RIDER,-3,2,5,4,72.00,58.00,false
28432,BLUE_4,BLUE,GOLEM,-2,3,3,3,0.00,0.00,false
28432,BLUE_5,BLUE,GOBLIN,-1,3,1,1,0.00,0.00,false
